hack_license,total_idle_time
746EACF62D74FB512CFBEF440A7430A1,3794425
7478D08A0CD50B946B657CBD375DEE28,2508324
74E71E1E0388266302DD9E2CB1E9E6BA,3617885
75309C1D665EF6192D5FD0C9DB520007,569760
7606693BF79DD3ADB0225FF0B8DE55DE,5232780
7672553C6FC4F473AA62525B3B3CFD4B,940260
769A127B60B57CEEB9358F4D4D32B322,560760
7726D6A545892112095808C6494D8E0E,5206835
775F16D35A02896A2E78F294BB2144CB,3037687
77FF98BEEF3E2C534834DDC5D6260FC7,2120375
783BCC402D21E04A298AB68EFB531E81,4763400
790D796613BE3083B4344CA74D5138FB,218500
791856ACE79E7693E6E1BE132E4029B1,2566436
797545C95F7E39D6299BB9514D94B24B,3592214
7A7671B12E412696D5CDC868B796122D,357420
7AB72620216D74CB48A1556B696D3BB9,2158494
7AC4846A57C8776D3076A4803799EA7C,4926420
7B0AE3C511368CBDC66B7F100A28C25C,2971863
7B73CB73D73CFAD8EB58F2CEBB42DFCE,867595
7BDEDDEDEE01E5CF7AB9EBA327675BC7,2413478
7BEA3957E939B47F81FB131F1D658092,1196517
7D35FAFCC77E7BE262098A6E960EDBA4,9450990
7D9D6DA10B33DD44333F11C1ECA17156,3158427
7ED80C46560F2FAF707BC82DFA4EBAAD,1159860
7F0D90B78A365583A78D224858EDBD36,4979256
7F2ABA33B109707AC2966B5CBD5FDCA0,2194144
7F372BAA548D1C511E15FBFCAE7EC0DD,3926940
7F3EFA5D86AFE72003EBEAF7FB4C73A2,3954900
7F48EDBD395E32596635B5A293DF1BFC,2837466
7F50976FA3E424795C452279FC75FE3D,71003
80D1D5EEC1E8F87F0A906622E0DD9A05,4621096
8107991C67266B319B648053AB52B5CF,3760201
811BFD8D4FC4FE7C7F988072B0BD56EA,1486022
81634B357CF71F9216BF961728F27A9F,1256005
81B71C085DFB757AEE6BCB90420F7A2B,3925380
81F3F73A7FE43903E480109006994748,1804620
8262CC48CDE6BFD1C18A3F870DCE7474,4093080
82A9239A6B29F4F4DCC7D47F194CF107,2618700
8322F2222F5D9F5E23FB0A9D866EAF7E,4567320
837FB7F4296EA9114CD8AC27C722E12B,3798279
839393F81DA5500E60E7C8608C559497,4739880
841C53E17619C18C99D5243B74B48D94,2921382
851AF90E94B4796615717C7DB81516A7,4586
8532AF619B959AFEF204ACC095A41FA1,943920
85BCD4CFD10CC0A822EEF32AC287B1BB,7029313
868039A676441669B274394BA4791E46,2412873
868C3323F2A34528232966CB1B277B61,3266580
870BD9680953A2434EDFF0607D256D3E,576
8717631517FD518ED2C6D57756700AE3,2979240
871C25EC0B8BF4BC8EF4CD3A79DD6BC8,2260561
87434DC93A7942E2FA94AEA552DB77A8,6120
876F4B7FCCF084B68EC504FB1DEE2704,586265
87D887D1C319183FCC15C376583AFB5E,162180
87ED4AA6710A9A92732F72963BDB9ADC,2368620
881D59246056A41F92CF91DA79F304C0,1871398
8868119278021A165BB7FE746DFA043B,2095140
886B2D4DE57EEDFA22DF28BEE5137594,2367540
8892EAB8D8944FBB2F739CA42B1D5D38,4870260
889C98C6FD68FFE0D005E9F0C170AD42,4192440
89806965D013698452D019BA2E0ACB71,2460
89C5853A01DB0218688ABB6FB9FF4436,1054672
8A0535970AE97A80308B313D60B3DCFC,5018520
8A5A98A60B14EF0F3E60FD344CE4EA97,63616
8ADEA66C2A89A041B18DB8A574F81CAB,4720200
8AEA2FF9F2F466917B8595BFD6EE9B54,1662773
8B081DE5B77F2DF48224C14B27D1D1C5,1567692
8B6D35967E3EF52C75E0E97F7DC8C13E,3655860
8BFBB0B6DAE1C9B5801AA2A62F245F16,2708932
8CBA3AB32A9111C340897DD26311AFD4,4885740
8D0CC0C088CF3D4F21B11F7B0970EEF8,819785
8DBE18D5BDA3381B34D2DA35A0F0C995,3256140
8DF599FEE36BFE830BFEB14535608D8B,2078220
8E3CF70E9B0F7CE678C248817ABABF37,1935833
8E5C2FA1294FCE1D77B40DA4382DA354,72108
8F9643D8E06362885FE3E5ECA0B20F49,1159163
8FA397CE4ABD68C0128C6425348EC63A,766608
9069AA2AEA5595BF163BE1180994B946,5673952
90C78BB58DC80DD57B9B1CC6824C313C,551700
9139AAA3C411731D4AB817A84BC9D8A7,2622141
92135FBFE1AA9D905903D663C34356F7,728400
925820D9988F1068D18B454C5F145B29,1011540
926C2B8BB5FD83DA6DD7E1B717A7D93C,3096120
929A9A005027956BF3191FFDE22A241B,498471
9338E12F2912BA43B0EBED56FE6D7083,3444020
937A75F78EDE66A955025735A94E633A,2999011
93A93F375D98778EC97D013E985354DB,2844584
941BB8F00C10BA581ACD1BEA6F85FD58,4296720
943689D7994A6EDE6F5CBBFBAF655CFC,2350225
9441C416CC0FB7BA6D48AEB89392370A,3651752
94BED090053D56D5178AC330A736287B,3375575
9524EA95A73BBC8BC253B807EA1954E3,14020
9544C5C668CC0F2A621AFC30592ABF74,3663493
95E10525F343FD9CACCF0B6E76822BBA,2796891
96216EE6E8E679F2879F31D7A715C6E3,311834
965F5F53EEC6B4FEFC9CDC3DF7CF5F33,660
9679D83A6126AC3E5DE02F70442C1E64,3631080
9683A4A8E9DCD2BD13D5E40ED584AE1D,3966376
96C5EEBB904E92CBBBF3817A0962A288,800938
9718226058B129F6A685A9E9C9A136C8,3526561
97A112FE933EFC5F17040AE6DD9437A4,4800113
97EA3CFB64EEAA1EDBA65501D0BB3C86,572969
980204901F4F45BD7EAD1D722FEEFB7B,3128340
98C67B95726DB4BA638D411E2A1ECA86,1222204
992E27FC6BDBF99444D3B6E72CE934C1,1896316
992ED0D19684769300EFB0736FCE46B2,3193738
99806AC4AF11B1BB5B0E426571814951,2440920
998B8560BB5685B4B50E264472B35F63,3105372
99B0ED99F1A96ED54497F5F95204FD3F,2552138
9AB56F42D43F93030ED95921A61E2456,3090542
9AD52CBB572C0161D15F8D91126ECBDC,5285568
9C189FC75FEFA6605F60F93DF732C657,5767920
9C2FE3641A6AE2E7A16CDD09905C0591,3024485
9C73053694B67FDB4A722F289D7DB71A,3932959
9CE837B2E31C4065F1AACDCD4542918A,1001958
