hack_license,total_idle_time
45B659B83E6C5A481ABC4F45143774C3,652226
4FBAD760692D8C2B7A2ACE057B3B5F1B,652140
7ACD107490337FC7BF363C59953E4E4B,651960
D8AD3F914674E5A1549E44D1DAEF050F,651614
60B5CF98AC2DC049C3A51E36808EC840,651476
0CD06267E2373D9C2429CF54FEA3FD83,651120
E5881FDDD0C83FAEC1340E90CB1DD6F6,651060
36D04EDD8B7EF39AAFAD8CDE42F56153,650946
7BE4A233F64B771AD0C2BAE3ADE212D1,650880
3C84329CFC39BB196432A709F605F1D1,650824
E2F8CA3C6FA40774C6A3995CA55195E9,650820
FF571D0F99720CD16B15E90D644F1415,650700
1DF1681862A827983B856FB7CA141FA3,650640
3314116E3166658C6B53B1AAAC1008ED,650400
0F59524A877485E8DAB01262B5E18190,650400
84424BB3925C25C469A7E0899521D68C,650298
C6120E4B478907E8AAB3D958C9CE7D8D,650100
2DE79C6436B49DCE17A8E0E013D2DA9E,649636
AA8966EB7737D6BC4CC7C096100E8229,649509
E9D86653B8B64046875B88EFC2607111,649440
643FDB7EFA614DD5410E88BF69CE04CE,649320
5716E756545218EDD1A39A35DB65B056,648960
612775933EDE80BBC37394648AD22B1E,648929
5CFEB820D145F0F233CAAAE15EE5D6F4,648865
1EC492E52A31E38DAF01BA7EDF302FE1,648480
0BE804D755310F521CCAC249A541ACE1,648145
0ADEFBFB86D1393BAF6650724EE71874,647640
58DAE880EA1C838FFA8636EE0D6392ED,647520
5B4107C94221869592DDA8F7C92AFD85,647040
8BACC989518634EBD7E717D251EE6818,646762
314B14F9C3CBFC03580340D82DF85C30,646670
6DE852E7C3725A46F5967F2F93165DCD,646380
098E288BD5ED6C19C37C4F49C9383EE0,646300
C5D797C03D817ED5EE0361221C783680,646200
F50A94B155041E85EE003C445CBC0E50,646002
D52FCD9B87C9B387613EB8B9AA27B299,645817
9605BC29F3C4DCCB5E855F2A499FE905,645467
6B267AD35DABB6EBF8E0F222327D5ED2,645300
B6E0464564178808763631C4616B2582,645110
18F07087C7A7B0086E6C36F832A90C37,644460
78EFE547F1D3615B2204854E6244D63A,644040
0D9036341D7ECE488270365A02F17302,643920
F4E96024AA7CEC92AA91ADAC482AC0BE,643860
